,Hash,String
162,B2AC240000000000,89mm
163,0214280000000000,F1
164,0414280000000000,F3
165,0514280000000000,F4
166,B21C280000000000,90mm
167,B24C280000000000,93mm
168,B26C280000000000,95mm
169,8270290000000000,Falanga
170,8570290000000000,Malyutka
171,0471290000000000,9M33
172,0971290000000000,9M38
173,C2B52C0000000000,AAM-1
174,C5352D0000000000,AIM-4D Falcon
175,48512D0000000000,AKM
176,0A712D0000000000,AM-39 Exocet
177,5D762D0000000000,AMOS
178,82D02D0000000000,AS-11
179,05D12D0000000000,AS.34 Kormoran
180,57E42D0000000000,ATGM
181,578B2F0000000000,Anti-Ship Missile Launcher
182,1621300000000000,S-13
183,4140300000000000,B300
184,8152310000000000,BK 90/L40
185,8570310000000000,M-14-OF
186,C870310000000000,9M27F
187,8273310000000000,BMD-1
188,8473310000000000,BMD-3
189,8276310000000000,BMP-1
190,8376310000000000,BMP-2
191,8476310000000000,BMP-3
192,9E76310000000000,BMPT
193,0498310000000000,SPAT BOV 3
194,C2C5310000000000,BRM-1K #reco3
195,0EE7310000000000,BTR-D
196,8206320000000000,BVP-1
197,8306320000000000,BVP-2
198,8216320000000000,BWP-1
199,8316320000000000,BWP-2
200,A74C330000000000,HE Bomb
201,4390340000000000,YJ-82
202,8900350000000000,CF-18 HORNET
203,4721350000000000,HKP 4C
204,8421350000000000,CH-53E SUPER STALLION
205,5D38350000000000,CIWS
206,08C8350000000000,M151 CRV7
207,5E20380000000000,D-10T
208,DE61380000000000,D-56T
209,C6A0380000000000,D/925
210,9CF6380000000000,DEPRECATED
211,9D973D0000000000,EOTS I-Hawk
212,E2C83D0000000000,Eryx
213,4D22400000000000,F-18C
214,99B5400000000000,FALO
215,8360410000000000,FL12
216,8660410000000000,FL15
217,C342440000000000,H&K G3A2
218,C542440000000000,H&K G3KA4
219,C9C7440000000000,GBU-8/B HOBOS
220,57C6450000000000,PPZR GROM
221,C4D0450000000000,Gsh-23L
222,896E460000000000,GAU-8/A Avenger
223,5DF6480000000000,HEOS I-HAWK
224,8120490000000000,HH-10
225,0442490000000000,HJ-73
226,4B42490000000000,HJ-8A
227,4C42490000000000,HJ-8B
228,C250490000000000,HK21
229,8B81490000000000,HN-5A
230,8C81490000000000,HN-5B
231,8D81490000000000,HN-5C
232,C2B1490000000000,HQ-61A
233,41E1490000000000,HT-40
234,DC024A0000000000,HVAR
235,DD054A0000000000,HVMS #reco1
236,306F4A0000000000,MIM-23A Hawk
237,66CC4E0000000000,Igla
238,9041500000000000,J 35F
239,9D41500000000000,J 35S
240,1721540000000000,R-13M
241,8161560000000000,Ka-50 AKULA
242,C4D0560000000000,Kh-23
243,C6D0560000000000,Kh-25ML
244,C9D0560000000000,Kh-28
245,06D1560000000000,Kh-35
246,89D1560000000000,Kh-58
247,C7D1560000000000,Kh-66
248,C301570000000000,Kk 62
249,AC79570000000000,Krag-Jørgensen
250,9721580000000000,L-15M
251,1522580000000000,L-17K
252,4C80580000000000,L70B
253,1DB7580000000000,LARS
254,17B8580000000000,LAV-M
255,C9D5580000000000,LCM 8
256,CDC2590000000000,LRAC F1
257,9CD7590000000000,LStR-40
258,EE6E5A0000000000,LAVI
259,49205C0000000000,M10-8
260,4A205C0000000000,M109 R.C.H.A.
261,88205C0000000000,M117
262,89205C0000000000,M1118
263,C2205C0000000000,M30
264,03215C0000000000,M132 ZIPPO
265,06215C0000000000,M135
266,01315C0000000000,M230
267,4A315C0000000000,M249 SAW
268,C2325C0000000000,M2A1
269,0E525C0000000000,Akan m/47D
270,08625C0000000000,#command M577 CPC
271,C2705C0000000000,M621
272,CB905C0000000000,M-82A
273,4B915C0000000000,M-84A
274,1DB75C0000000000,MARS
275,88305D0000000000,Mi-8MTV
276,C6305D0000000000,Mi-25
277,C7305D0000000000,Mi-26
278,DE305D0000000000,Mi-2T
279,06315D0000000000,Mi-35
280,4B315D0000000000,Mi-4A
281,5A325D0000000000,MI-8P
282,5E325D0000000000,Mi-8 ZAOP.
283,1D675D0000000000,Multiple Rocket Launcher Vehicle
284,41715D0000000000,MM-40 Exocet
285,0B935D0000000000,MOBA
286,45A15D0000000000,AP M-44
287,8CE55D0000000000,MT-LBV
288,8A005F0000000000,Mk19
289,E6AC5F0000000000,MUNA
290,D292610000000000,NOAH
291,C4C0610000000000,NR-23
292,01C1610000000000,NR-30
293,C4D0610000000000,NS-23
294,1DF7610000000000,NURS
295,C6E1650000000000,OT-65 #reco1
296,4A02690000000000,PF-89
297,8260690000000000,PL-11
298,C471690000000000,PM-63
299,52A7690000000000,Type 49
300,42D4690000000000,H&K PSG1
301,02E2690000000000,PT-71 #reco2
302,46E2690000000000,PT-85 #reco2
303,81E2690000000000,PT-90
304,41126A0000000000,PW-80
305,04F46B0000000000,PzF 3
306,1C31700000000000,R-23R Vympel
307,5C31700000000000,R-24R Vympel
308,1C32700000000000,R-27R Vympel
309,1E32700000000000,R-27T Vympel
310,0F41700000000000,R-33E Vympel
311,5E50700000000000,R-40T Vympel
312,0161700000000000,R.530
313,5770700000000000,R-60M Molniya
314,46C0700000000000,Rb 05A
315,C5C0700000000000,Rb 24J
316,C8C0700000000000,Rb 27 Falcon
317,C9C0700000000000,Rb 28 Falcon
318,02C2700000000000,Rb 71
319,05C2700000000000,Rb 74
320,06C2700000000000,Rb 75
321,E635710000000000,RIMa
322,43A4710000000000,RPG-2
323,48A4710000000000,RPG-7
324,C1E0710000000000,RT-20
325,8701730000000000,Rk 56
326,C301730000000000,Rk 62
327,92B5740000000000,SALH
328,05B6740000000000,9K33M OSA-M
329,06B6740000000000,Strela-2M
330,CEF2740000000000,SEAD
331,E172750000000000,SMAW
332,4AA4750000000000,SPG-9
333,D7C0750000000000,#command TOPAS R-2M
334,82D0750000000000,SS-11
335,08D2750000000000,SS-77
336,0CA2770000000000,Su-7B
337,4C41780000000000,T-34B
338,8B61780000000000,T-55A
339,9661780000000000,T-55L
340,0362780000000000,T57-2
341,4B71780000000000,T-64A
342,4C71780000000000,T-64B
343,CB80780000000000,T-72A
344,CC80780000000000,T-72B
345,D780780000000000,T-72M
346,4B90780000000000,T-80A
347,4C90780000000000,T-80B
348,5F90780000000000,T-80U
349,8490780000000000,V-LKV T813
350,83B5780000000000,TAL-2
351,8691790000000000,TO-55
352,C391790000000000,TO-62
353,81327A0000000000,TY-90
354,9D677C0000000000,U-5TS
355,8B207D0000000000,#command UH-1A ACP
356,4170800000000000,V-600P
357,0151810000000000,VK-30
358,0671890000000000,XM-35
359,4437910000000000,ZIS-3
360,C4F0910000000000,ZU-23-2
361,D7B2A40000000000,Air-to-Air Missiles are used by planes during air combat against other planes. Some can be used against helicopters
362,57B4A40000000000,Air-to-Ground Missiles are anti-tank missile fired by planes against armored target. They can only be used against ground targets.
363,D125A50000000000,Heavy Machine-Guns are firing more powerful ammunitions than MMG. The Soviet 14
364,E162A50000000000,Light anti-tank weapons are modern bazookas
365,D165A50000000000,Light-Machine Guns are carried by infantry squads and provide them not only with extra firepower
366,D175A50000000000,Medium-Machine Guns are mounted on vehicles and provide them not only with extra firepower
367,D7D2A50000000000,Surface-to-Air Missiles are medium to long range weapons dedicated to engage aerial targets. They are ineffective against ground ones.
368,E1D2A50000000000,Squad Automatic Weapons are lighter LMGs carried by dedicated assault squads and providing them not only with extra firepower
369,D1D5A50000000000,Ranging from obsolete WW2 leftovers to the most modern special forces weapons
370,57D7A50000000000,Anti-ship missile designed to engage capital ships and one of the few weapons able to deal significant damage to them
371,AC7EA70000000000,Drug
372,AC79AF0000000000,Frag
373,6AEAEE0000000000,vide
374,84F1EF0000000000,PLDvK vz. 53/59
375,8AF1EF0000000000,BZK vz.59A
376,B21C040200000000,100mm
377,B24C040200000000,103mm
378,B26C040200000000,105mm
379,B27C040200000000,106mm
380,B28C040200000000,107mm
381,B21C080200000000,110mm
382,B25C080200000000,114mm
383,B26C080200000000,115mm
384,B21C0C0200000000,120mm
385,B23C0C0200000000,122mm
386,B26C0C0200000000,125mm
387,B28C0C0200000000,127mm
388,B29C0C0200000000,128mm
389,B21C100200000000,130mm
390,B26C100200000000,135mm
391,B21C140200000000,140mm
392,B23C180200000000,152mm
393,4A65180200000000,CN98
394,B26C180200000000,155mm
395,B21C1C0200000000,160mm
396,B26C1C0200000000,165mm
397,B21C200200000000,170mm
398,B26C200200000000,175mm
399,2C4C240200000000,183kg
400,0442490200000000,BRDM-1 HJ-73
401,B24C040300000000,203mm
402,775A070300000000,QF 20-pdr
403,B21C0C0300000000,220mm
404,2C8C0C0300000000,227kg
405,B28C0C0300000000,227mm
406,B21C140300000000,240mm
407,2C6C140300000000,245kg
408,2C1C180300000000,250kg
409,B23C1C0300000000,262mm
410,B21C240300000000,280mm
411,B21C280300000000,290mm
412,57422C0300000000,Twin 2A38M
413,D7512C0300000000,2A46M
414,42522C0300000000,2A48-1
415,C4D0450300000000,Twin Gsh-23
416,C4C0610300000000,Twin NR-23
417,B21C040400000000,300mm
418,2C1C140400000000,340kg
419,C4E1210400000000,T63
420,C4C0610400000000,Triple NR-23
421,01C1610400000000,Triple NR-30
422,2C1C040500000000,400kg
423,2C1C180500000000,450kg
424,2C1C040600000000,500kg
425,B21C200600000000,570mm
426,CAE1210600000000,T69
427,9DC4680600000000,Bo 105P/BSH
428,B21C080700000000,610mm
429,B26C940700000000,6
430,9E331C0800000000,DT 7
431,B26C940800000000,7
432,B28C940800000000,7
433,0771050A00000000,M36
434,4271050A00000000,M41
435,2C6C0C0A00000000,925kg
436,8620540A00000000,Metys
437,C220540A00000000,9K121 Vikhr
438,0141540A00000000,9K330
439,82205C0A00000000,Fagot-M
440,83205C0A00000000,Kobra
441,84205C0A00000000,Konkurs
442,85205C0A00000000,Kokon
443,88205C0A00000000,Bastion
444,89205C0A00000000,Sheksna
445,8A205C0A00000000,Svir
446,C1205C0A00000000,Ataka V
447,C9205C0A00000000,Agona
448,57215C0A00000000,Malyutka-M
449,5A215C0A00000000,Malyutka-P
450,1A225C0A00000000,Fleyta
451,88305C0A00000000,9M217
452,82405C0A00000000,9M311
453,04415C0A00000000,9M333
454,07415C0A00000000,3M9
455,C3455C0A00000000,9M33M2
456,9DB7380B00000000,M113 ADATS
457,04043A0B00000000,TORNADO F.3
458,8370450B00000000,AGM-12C Bullpup
459,4671450B00000000,AGM-45B Shrike
460,0972450B00000000,AGM-78D Standard
461,4572450B00000000,AGM-84 Harpoon
462,4972450B00000000,AGM-88 HARM
463,88D0450B00000000,AGS-17
464,85714D0B00000000,AIM-54 Phoenix
465,0F724D0B00000000,AIM-7E Sparrow
466,10724D0B00000000,AIM-7F Sparrow
467,17724D0B00000000,AIM-7M Sparrow
468,8C724D0B00000000,AIM-9B
469,8F724D0B00000000,AIM-9E
470,90724D0B00000000,AIM-9F
471,94724D0B00000000,AIM-9J
472,96724D0B00000000,AIM-9L
473,97724D0B00000000,AIM-9M
474,9D724D0B00000000,AIM-9S
475,C921500B00000000,AJ 168
476,0722540B00000000,AK-176
477,0131540B00000000,AK230 CIWS
478,0171540B00000000,AK630 CIWS
479,17B7580B00000000,ALARM
480,C1615D0B00000000,AML 60
481,81625D0B00000000,AML 90 #reco1
482,03215E0B00000000,AMX-32
483,41215E0B00000000,AMX-40
484,88D1710B00000000,ARS-57
485,5640740B00000000,AS30L
486,4341740B00000000,AS.34 Kormoran 2
487,1C42740B00000000,AS-37 Martel AR
488,46F2750B00000000,ASU-85M
489,B109760B00000000,AS VAL
490,DE20780B00000000,AT12T
491,C4A0910B00000000,AZP-23 Amur
492,E66ACE0B00000000,ANAFA
493,B027DF0B00000000,Command Tank
494,57A0540C00000000,BK90 Mjölner
495,8681580C00000000,BL-755
496,C711590C00000000,BLG-66 Beluga
497,8CF0590C00000000,BLU1/B
498,57315C0C00000000,BM-24M
499,95E05C0C00000000,#command BMD-1K
500,8EA05D0C00000000,BMP-1D
501,95A05D0C00000000,#command BMP-1K
502,9AA05D0C00000000,BMP-1P
503,A2A05D0C00000000,BMP-1KT #reco1
504,CEA05D0C00000000,BMP-2D
505,43025F0C00000000,Mk 82
506,44025F0C00000000,Mk 83
507,45025F0C00000000,Mk 84
508,0101660C00000000,SPAT BOV 30
509,8821700C00000000,BR-1-57
510,C2E5700C00000000,BRDM-1 #reco1
511,C3E5700C00000000,BRDM-2 #reco1
512,9570710C00000000,BWR-1D #reco3
513,41C1790C00000000,BTR-40 #reco1
514,81C1790C00000000,BTR-50
515,01C2790C00000000,BTR-70
516,41C2790C00000000,BTR-80
517,95A0810C00000000,#command BVP-1K
518,9AA0810C00000000,BVP-1P
519,CEA0850C00000000,BWP-2D
520,4C06990C00000000,Logisitic support vessel
521,2A7B9B0C00000000,Landing Craft Mechanized
522,B0F99B0C00000000,BAZAK
523,D1D5090D00000000,C1 SMG
524,D1721D0D00000000,C6
525,9C10200D00000000,YJ-7R
526,86C02D0D00000000,CAR-15
527,C5F0310D00000000,CBU-24
528,48F2310D00000000,CBU-87
529,8920480D00000000,CH-118
530,0621480D00000000,CH-135
531,0721480D00000000,CH-136 #reco2
532,4821480D00000000,CH-147 CARGO
533,01225C0D00000000,CM.170
534,99C32D0E00000000,DARDO CIWS
535,FE79AB0E00000000,Derby
536,B7DAD20E00000000,DOHER
537,CDE2610F00000000,ENTAC
538,01A1CA0F00000000,Dual Emerlec 30
539,9120081000000000,F111G
540,DA42091000000000,F-1
541,8621481000000000,FH155
542,4542491000000000,FHJ-84
543,D172611000000000,FN MAG
544,0351801000000000,FV432
545,39CD9A1000000000,PTŘS FAGOT
546,AA6CC61000000000,Flamethrower
547,9523141100000000,m/85
548,81F0311100000000,GBU-27/B Paveway III
549,83F0311100000000,GBU-12 Paveway II
550,C8F0311100000000,GBU-27 Paveway III
551,CC95711100000000,GROM-B
552,C440761100000000,GSz-23
553,B11B9B1100000000,Galil
554,83A09B1100000000,GAU-12/A Equalizer
555,DEA2DE1100000000,Grenade AT
556,02A4DE1100000000,F1
557,0672ED1100000000,Gv M75
558,15561A1200000000,B-5
559,9E773D1200000000,HEMTT
560,0C81501200000000,HJ-73B
561,42E9651200000000,HOT 1
562,43E9651200000000,HOT 2
563,C190741200000000,HS.820
564,BFBB9A1200000000,HAFIZ
565,B72A9B1200000000,HAMER
566,B0599B1200000000,#command HAPAK
567,94E09B1200000000,Hai Ying-1J
568,0D51C31200000000,HKP 3C
569,4B51C31200000000,HKP 4A
570,CB51C31200000000,HKP 6A #reco2
571,A6BAD31200000000,Hovea m/49
572,B9BAD31200000000,HOVET
573,0992791300000000,ITO 78
574,0A92791300000000,ITO 79
575,4792791300000000,ITO 86
576,8192791300000000,ITO 90
577,8792791300000000,ITO 96
578,8219B31300000000,Igla-1
579,A019B31300000000,Igla-V
580,306FB61300000000,MIM-23B I-Hawk
581,82B2C31300000000,IKV 91
582,CBB2CE1300000000,Anti-Aircraft Team
583,DEB2CE1300000000,Anti-Tank Team
584,B79ACF1300000000,Interceptor
585,B7B9CF1300000000,Invar
586,15C60C1400000000,F-5B
587,1D64101400000000,J 35FS
588,B7CA9A1400000000,JÄGER
589,B1BA9B1400000000,Javelin
590,55C6091500000000,K1
591,1617101500000000,K30
592,15461C1500000000,ZSD-531A
593,16E6351500000000,KCT #reco2
594,87315C1500000000,KM256
595,01426A1500000000,KPz 70 KEILER
596,1731B41500000000,Kh-23M
597,8E32B41500000000,Kh-29D
598,9632B41500000000,Kh-29L
599,9E32B41500000000,Kh-29T
600,8B40B41500000000,Kh-31A
601,9A40B41500000000,Kh-58U
602,381DD31500000000,T813 KOLOS
603,B729D31500000000,KOMAR
604,343BD31500000000,#command KONGO
605,39EED61500000000,Kpist m/45B
606,5DA0EC1500000000,Kv-90S73
607,4101F31500000000,StuK 40L/48
608,C242081600000000,L13A1
609,C252101600000000,L34A1
610,DE222D1600000000,LAHAT
611,43C72D1600000000,LARS-2
612,C6002E1600000000,LAV-25 FSV
613,41122E1600000000,LAW 80
614,85A1411600000000,LFP 54
615,8191691600000000,LPO-50
616,88E6811600000000,LVTP-7
617,2DEE9A1600000000,LAISH
618,9112081700000000,SKH M/109G
619,8B100C1700000000,M201A
620,50260C1700000000,M-21OF
621,61260D1700000000,M2
622,C3A2101700000000,Twin M39A2
623,1C17141700000000,M40 RR
624,9523141700000000,M41 DK1 #reco1
625,7577181700000000,Sprangraket m/56
626,1182181700000000,#command M577G
627,C382181700000000,M-57A2
628,C4131C1700000000,M60E3
629,0213201700000000,M-70B1
630,C532201700000000,M72A4 LAW
631,CC32201700000000,M-72AB
632,D552241700000000,#command M-84AK
633,D852241700000000,M-84AN #reco2
634,D155241700000000,M-84
635,55C6251700000000,M8 PANSERBIL #reco1
636,4AE12D1700000000,MAT 49
637,01E2311700000000,MBT-70
638,4160341700000000,MC / GP Mk.10
639,5D66351700000000,MCLOS
640,5031381700000000,MD24-F
641,8221441700000000,MG151
642,C381441700000000,Machine Gun 7.62
643,4B314C1700000000,Mi-24A
644,4E314C1700000000,Mi-24D
645,5A314C1700000000,Mi-24P
646,61314C1700000000,Mi-24W
647,15364C1700000000,Mi-2 #reco2
648,34374C1700000000,Mi-2Ro #reco3
649,DD374C1700000000,Mi-2 US
650,E0524C1700000000,Mi-4AV
651,15564C1700000000,Mi-4
652,15964C1700000000,Mi-8
653,A0974C1700000000,Mi-8T
654,D8624D1700000000,MILAN F1
655,4E67681700000000,MP5SD
656,5735691700000000,Mpi-KM
657,B89FAB1700000000,STRZELCY PODHALAŃSCY
658,C8C0BA1700000000,MiG-27
659,81A1C61700000000,Mk 61
660,ABC9EA1700000000,#command MUGAF
661,6E8EEB1700000000,Musti
662,A75E551800000000,Deprec! 2K12 KUB
663,87205C1800000000,NM116 #reco2
664,06215C1800000000,NM135
665,43215C1800000000,NM142
666,86225C1800000000,NM195
667,C351791800000000,62 Shiki
668,B3FB9A1800000000,#command NAJIN
669,BBCAAA1800000000,Negev
670,8C79D31800000000,SO-155 NORA-B
671,D5B2741900000000,OSA-AK
672,8190781900000000,OT-810D
673,0792791900000000,OTO Melara
674,C170AB1900000000,Oerlikon 20
675,4942461A00000000,PGZ-88
676,0B41501A00000000,Dual PJ-33A
677,C6B0581A00000000,ZPT 90
678,0522751A00000000,PSH 74
679,CC81781A00000000,PT-76B #reco1
680,89B1781A00000000,PTA-Kanisteri 58
681,AD7AAB1A00000000,PEREH
682,B39AAB1A00000000,PETEN
683,306FB61A00000000,MIM-23B I-Hawk PIP II
684,4501FD1A00000000,PzF 44
685,02870C1C00000000,R-27R1 Vympel
686,5760181C00000000,R.550 Magic
687,C245201C00000000,R-73M1 Vympel
688,DE722D1C00000000,RAM AT #reco1
689,87D1311C00000000,RBS 56
690,01D2311C00000000,RBS 70
691,81D2311C00000000,RBS 90
692,C771451C00000000,RGM-66D
693,4572451C00000000,RGM-84 Harpoon
694,17724D1C00000000,RIM-7M Sea Sparrow
695,4820641C00000000,RO-107
696,0702651C00000000,L23A1
697,8710691C00000000,RPG-16D
698,8910691C00000000,RPG-18
699,C310691C00000000,RPG-22
700,C710691C00000000,RPG-26
701,CA10691C00000000,RPG-29 Vampyr
702,0612691C00000000,RPG-75
703,2012691C00000000,RPG-7V
704,4851691C00000000,RPK
705,0552691C00000000,RPK-74
706,DD37741C00000000,R-55
707,B7999A1C00000000,Radar
708,338DAA1C00000000,recon
709,4460B41C00000000,Rh-503
710,6ABCBA1C00000000,Battle Rifle
711,81212C1D00000000,SA-150 KPI
712,CB852C1D00000000,Strela-2M/A
713,C651351D00000000,Newnanbu M66
714,4361441D00000000,SG-542
715,4461441D00000000,SG-543
716,8297551D00000000,#command SKOT R-3
717,8397551D00000000,SKOT-2
718,DC255C1D00000000,SM1 MR block V
719,DC355C1D00000000,SM2 MR block II
720,8E12691D00000000,SPG-9D
721,C1116A1D00000000,#command SPW-60(S)
722,01126A1D00000000,SPW-70
723,41126A1D00000000,SPW-80
724,8131881D00000000,SX250
725,B75A9B1D00000000,ŽENISTÉ
726,B94EA31D00000000,PRŮZKUMNÍCI #reco2
727,2A3CAB1D00000000,SENKE #reco2
728,B12AB71D00000000,SHMEL
729,2E8EBB1D00000000,SISSI #reco2
730,B15AD31D00000000,SOPEL
731,F24DE71D00000000,STORMER
732,1532E81D00000000,Su-27K
733,1556101E00000000,T-34/85
734,D562181E00000000,#command T-55AK
735,D762181E00000000,T-55AM
736,64331C1E00000000,T-62cz
737,C2351C1E00000000,T-62M
738,E0351C1E00000000,T-62MV-1
739,15361C1E00000000,T-62D
740,16471C1E00000000,T63
741,17531C1E00000000,T-64BM
742,20531C1E00000000,T-64BV
743,0233201E00000000,T-72B1
744,C235201E00000000,T-72M1 JAGUAR
745,1667201E00000000,T75
746,2013241E00000000,T-80BV
747,02C22C1E00000000,OT TAB-71
748,C170351E00000000,TCM 20
749,DDA2651E00000000,TOPAS
750,81819A1E00000000,C15 LRSW
751,F45DA71E00000000,Tank Destroyer Prototype
752,8470B21E00000000,TGB 13
753,16E6FE1F00000000,Uzi
754,8DC62C2000000000,#command VAB PC
755,1C64312000000000,VBL #reco2
756,8261902100000000,WZ-551
757,41222C2200000000,XA-180
758,D590502300000000,YJ-82K
759,B78E9B2300000000,YAS'UR
760,93D4182400000000,Z-5
761,93D4282400000000,Z-9A
762,4160302400000000,ZB500
763,8302592400000000,WZ-550
764,C3E7692400000000,ZPTU-2
765,C5E7692400000000,ZPTU-4
766,661AAB2400000000,ZELDA
767,745DBB2400000000,MONITOR ZIPPO
768,C374FD2800000000,Mi-2 #reco2
769,86E1FD2800000000,T-55 #reco1
770,03E2FD2800000000,T-72
771,57E42D2900000000,Anti-Tank Guided Missiles are dedicated anti-tank weapons
772,A74C332900000000,Bombs are dropped by planes on ground targets. Using only gravity as a mean of projection
773,5D38352900000000,Close-in weapon systems are designed to provide anti-missile point-defense. They quickly fire and destroy incoming missiles.
774,2D6EC62B00000000,Flashbang
775,2C1C048100000000,1000kg
776,44C7048100000000,BS-3
777,AF89058100000000,100 gun
778,8AE1058100000000,T69-II
779,44E2198100000000,T83
780,46E2198300000000,PLA 125
781,4672218300000000,M85
782,6087218300000000,NSV
783,B28C948300000000,12
784,4771058400000000,M-46
785,2C1C048500000000,1400kg
786,B26C948500000000,14
787,2C1C048600000000,1500kg
788,47710D8600000000,M-46
789,0261198600000000,L31
790,5DE605C300000000,MO.1.01.04
791,0A29CBC400000000,23mm Z-9
792,C3750CCB00000000,2A26M2
793,C29510CB00000000,2A38M
794,013114CB00000000,2A42
795,2C1C040101000000,3000kg
796,C725CB0801000000,M6
797,B24C206501000000,4
798,B26C14A501000000,5
799,B27C18A501000000,5
800,83B12C0602000000,AA-52
801,81B1740602000000,SA.50
802,C1710D0702000000,M60
803,D1720D0702000000,MAG 7
804,44740D0702000000,MG3
805,02840D0702000000,NF-1
806,57A50D0702000000,PKT
