[ID],ControllerName,TypeUnitValue,TypeUnitHintToken,NameInMenuToken,GenerateName,Filters,MotherCountry,UnitInfoJaugeType,Training,CIWS,Sailing
31074,TypeUnitController,19,34AA72EB3C010000,D702690FA7CAEA00,True,null,FR,1,D6173D5C19619C07,null,null
31086,TypeUnitController,null,EB3CB12A07000000,E96CC62DEB4A0602,True,Collection[4],CAN,1,D6173D5C19619C07,null,null
31094,TypeUnitController,null,EB3CB12A07000000,778EDF744E5F8102,True,Collection[4],URSS,1,D6173D5C19619C07,null,null
31100,TypeUnitController,null,38EECAE602000000,A74C73C445109502,True,Collection[4],POL,5,null,null,null
31107,TypeUnitController,null,38EECAE602000000,4B971144A5000000,True,Collection[4],URSS,5,null,null,null
31113,TypeUnitController,null,38EECAE602000000,D5B2741941540A00,True,Collection[4],URSS,5,null,null,null
31118,TypeUnitController,null,38EECAE602000000,57B52C5D46109502,True,Collection[4],URSS,5,null,null,null
31123,TypeUnitController,null,38EECAE602000000,66ACDE7967109502,True,Collection[4],URSS,5,null,null,null
31132,TypeUnitController,null,38EECAE602000000,B0CE2044A5000000,True,Collection[4],URSS,5,null,null,null
31140,TypeUnitController,null,38EECAE602000000,C205EB0C42540A00,True,Collection[4],URSS,5,null,null,null
31147,TypeUnitController,26,EEFCDD667ED31700,B1B9DF6A07000000,True,Collection[4],FR,null,null,null,null
31156,TypeUnitController,26,EEFCDD667ED31700,4FD875D9B5000000,True,Collection[4],SWE,null,null,null,null
31166,TypeUnitController,22,B9CBD3527E2F0000,C2015F462088D702,True,Collection[4],HOL,null,null,null,null
31173,TypeUnitController,7,34AA72B47C2F0000,D82058102188D702,True,Collection[4],HOL,2,null,null,null
31185,TypeUnitController,2,1E73010000000000,982158102188D702,True,Collection[4],HOL,2,null,null,null
31194,TypeUnitController,10,8DB6000000000000,9E071282782D0000,True,Collection[4],FR,2,null,null,null
31205,TypeUnitController,22,B9CBD3527E2F0000,81F12D462088D702,True,Collection[4],FR,null,null,null,null
31210,TypeUnitController,null,2034010000000000,5A2088D702000000,True,Collection[4],FR,2,null,null,null
31218,TypeUnitController,12,31EAB6EA9E2F0000,5E266981205E0B00,True,Collection[4],FR,2,null,null,null
31224,TypeUnitController,12,31EAB6EA9E2F0000,66EC5E5A2088D702,True,Collection[4],FR,2,null,null,null
31229,TypeUnitController,7,34AA72B47C2F0000,0D1708E2B5000000,True,Collection[4],FR,2,null,null,null
31236,TypeUnitController,4,F06C7ABBD9000000,B7DE355C2088D702,True,Collection[4],FR,2,null,null,null
31247,TypeUnitController,7,34AA72B47C2F0000,814208E2B5000000,True,Collection[4],FR,2,null,null,null
31252,TypeUnitController,11,31EAB6EA6E2E0000,4BE31082782D0000,True,Collection[4],FR,5,null,null,null
31258,TypeUnitController,4,F06C7ABBD9000000,F56D4A84205E0B00,True,Collection[4],FR,2,null,null,null
31263,TypeUnitController,2,1E73010000000000,4C4088D702000000,True,Collection[4],FR,2,null,null,null
31270,TypeUnitController,2,1E73010000000000,031310E2B5000000,True,Collection[4],FR,2,null,null,null
31277,TypeUnitController,2,1E73010000000000,746CEE4C4088D702,True,Collection[4],FR,2,null,null,null
31282,TypeUnitController,2,1E73010000000000,F3ACDE4C4088D702,True,Collection[4],FR,2,null,null,null
31289,TypeUnitController,null,38EECAE602000000,0EB6581907000000,True,Collection[4],FR,5,null,null,null
31295,TypeUnitController,null,38EECAE602000000,83832D56C6010000,True,Collection[4],FR,5,null,null,null
31300,TypeUnitController,3,744EDF9AC75C0000,03215E0B00000000,True,Collection[4],FR,2,null,null,null
31308,TypeUnitController,3,744EDF9AC75C0000,41215E0B00000000,True,Collection[4],FR,2,null,null,null
31315,TypeUnitController,22,B9CBD3527E2F0000,02A42FE2B5000000,True,Collection[4],FR,null,null,null,null
31321,TypeUnitController,12,31EAB6EA9E2F0000,16E62D9C265E0B00,True,Collection[4],HOL,2,null,null,null
31327,TypeUnitController,10,8DB6000000000000,1636719A782D0000,True,Collection[4],HOL,2,null,null,null
31332,TypeUnitController,15,7E5CD77A07000000,16C6819C265E0B00,True,Collection[4],HOL,2,null,null,null
31342,TypeUnitController,null,EB3CB12A07000000,A62CD34DA090D802,True,Collection[4],ANZ,1,5593495D19619C07,null,null
31347,TypeUnitController,null,EB3CB12A07000000,2ACBBA4EA090D802,True,Collection[4],ANZ,1,D6173D5C19619C07,null,null
31352,TypeUnitController,null,A9DDC97403000000,A66E77CED590D802,True,Collection[4],ANZ,1,D6173D5C19619C07,null,null
31357,TypeUnitController,null,EB3CB12A07000000,E96CCA32DD90D802,True,Collection[4],ANZ,1,5593495D19619C07,null,null
31362,TypeUnitController,null,EB3CB12A07000000,F8ADB2ACEB90D802,True,Collection[4],ANZ,1,D6173D5C19619C07,null,null
31367,TypeUnitController,16,DEB2CE1300000000,D8624D17892D0000,True,Collection[4],ANZ,1,D6173D5C19619C07,null,null
31376,TypeUnitController,null,A9DDD57A374F0000,E1B27017892D0000,True,Collection[4],ANZ,1,D6173D5C19619C07,null,null
31383,TypeUnitController,null,A8CAADF3143F0000,DDD29118892D0000,True,Collection[4],ANZ,1,8F37594F19619C07,null,null
31390,TypeUnitController,20,2E3B3FEBEC020000,B7EACEB4AB91D802,True,Collection[4],ANZ,1,D6173D5C19619C07,null,null
31397,TypeUnitController,17,CBB2CE1300000000,01D2311C892D0000,True,Collection[4],ANZ,1,D6173D5C19619C07,null,null
31405,TypeUnitController,17,CBB2CE1300000000,AAAFA62A47620B00,True,Collection[4],ANZ,1,D6173D5C19619C07,null,null
31410,TypeUnitController,21,7586AA7507000000,5CB77424B6000000,True,Collection[4],ANZ,1,8F37594F19619C07,null,null
31417,TypeUnitController,19,34AA72EB3C010000,78AED36847620B00,True,Collection[4],ANZ,1,D6173D5C19619C07,null,null
31422,TypeUnitController,22,B9CBD3527E2F0000,ADBA9B371328DD02,True,Collection[4],UK,null,null,null,null
31428,TypeUnitController,7,34AA72B47C2F0000,24B61803B858DD02,True,Collection[4],ANZ,2,null,null,null
31435,TypeUnitController,25,F94DD7B5DE010000,60071903B858DD02,True,Collection[4],ANZ,2,null,null,null
31441,TypeUnitController,12,31EAB6EA9E2F0000,61E61903B858DD02,True,Collection[4],ANZ,2,null,null,null
31446,TypeUnitController,null,A9DCC8F702000000,0DB858DD02000000,True,Collection[4],ANZ,2,null,null,null
31455,TypeUnitController,10,8DB6000000000000,24B6341AB858DD02,True,Collection[4],ANZ,2,null,null,null
31462,TypeUnitController,7,34AA72B47C2F0000,24B674E062750B00,True,Collection[4],ANZ,2,null,null,null
31469,TypeUnitController,25,F94DD7B5DE010000,46F2750B00000000,True,Collection[4],URSS,2,null,null,null
31477,TypeUnitController,25,F94DD7B5DE010000,97917CDD02000000,True,Collection[4],POL,2,null,null,null
31482,TypeUnitController,16,DEB2CE1300000000,D06CC6EE7545DE02,True,Collection[4],FR,1,D6173D5C19619C07,null,null
31487,TypeUnitController,16,DEB2CE1300000000,03349BB17B5D0000,True,Collection[4],FR,1,D6173D5C19619C07,null,null
31492,TypeUnitController,16,DEB2CE1300000000,CB00CD66EC5E1700,True,Collection[4],FR,1,D6173D5C19619C07,null,null
31497,TypeUnitController,null,EB3CB12A07000000,33CD9AB77345DE02,True,null,US,1,D6173D5C19619C07,null,null
31502,TypeUnitController,19,34AA72EB3C010000,D334D3AC793B1700,True,Collection[4],US,1,D6173D5C19619C07,null,null
31508,TypeUnitController,6,F45DA71E00000000,412074DE02000000,True,Collection[4],NK,2,null,null,null
31513,TypeUnitController,25,F94DD7B5DE010000,6007DD26ABD30D00,True,Collection[4],CAN,2,null,null,null
31518,TypeUnitController,7,34AA72B47C2F0000,B7C9EA74A345E002,True,Collection[4],CAN,2,null,null,null
31523,TypeUnitController,10,8DB6000000000000,F1FFBB77A445E002,True,Collection[4],CAN,2,null,null,null
31529,TypeUnitController,null,A9DCC8F702000000,9BE4C7FFEFDE1100,True,Collection[4],CAN,2,null,null,null
31534,TypeUnitController,10,8DB6000000000000,B97B9B7F8B2E0000,True,Collection[4],ISR,2,null,null,null
31542,TypeUnitController,null,A9DCC8F702000000,AE96BBB7F9B7E802,True,Collection[4],ISR,2,null,null,null
31550,TypeUnitController,15,7E5CD77A07000000,7C6CE61DEEEEF102,True,Collection[4],UK,2,null,null,null
31556,TypeUnitController,10,8DB6000000000000,24B6E41DEEEEF102,True,Collection[4],ANZ,2,null,null,null
31564,TypeUnitController,10,8DB6000000000000,D59777B8BBC70B00,True,Collection[4],UK,2,null,null,null
31568,TypeUnitController,15,7E5CD77A07000000,B17BAAEEE9AEF202,True,Collection[4],SWE,2,null,null,null
31572,TypeUnitController,10,8DB6000000000000,F86CDEB9BBCA0B00,True,Collection[4],SWE,2,null,null,null
31576,TypeUnitController,20,2E3B3FEBEC020000,ECFCE4B16EE2F802,True,Collection[4],US,1,D6173D5C19619C07,null,null
31581,TypeUnitController,7,34AA72B47C2F0000,C2C531BF06AFFA02,True,Collection[4],RDA,2,null,null,null
31589,TypeUnitController,8,338DAA1C00000000,E4F2FD500CAFFA02,True,Collection[4],RDA,2,null,null,null
31597,TypeUnitController,8,338DAA1C00000000,A05691CBF743310C,True,Collection[4],RDA,2,null,null,null
31602,TypeUnitController,null,578B2F0000000000,57D7590B03000000,True,Collection[4],URSS,null,null,null,null
31611,TypeUnitController,8,338DAA1C00000000,865AFBF9200C1403,True,Collection[4],CHI,2,null,null,null
31616,TypeUnitController,23,1D675D0000000000,CEC245C270310000,True,Collection[4],URSS,null,null,null,null
31623,TypeUnitController,23,1D675D0000000000,8BC321C3C5000000,True,Collection[4],RDA,null,null,null,null
31629,TypeUnitController,23,1D675D0000000000,B3C99AF7870C1703,True,Collection[4],URSS,null,null,null,null
31634,TypeUnitController,23,1D675D0000000000,2D7AAB7217101703,True,Collection[4],URSS,null,null,null,null
31639,TypeUnitController,null,A9DCC8F702000000,95E05C0C00000000,True,Collection[4],URSS,2,null,null,null
31646,TypeUnitController,null,2034010000000000,5DC77D9AE05C0C00,True,Collection[4],URSS,2,null,null,null
31651,TypeUnitController,null,2034010000000000,8273310000000000,True,Collection[4],URSS,2,null,null,null
31656,TypeUnitController,null,A9DCC8F702000000,5DC77DD5E05C0C00,True,Collection[4],URSS,2,null,null,null
31663,TypeUnitController,null,2034010000000000,5DC77D8373310000,True,Collection[4],URSS,2,null,null,null
31668,TypeUnitController,null,2034010000000000,8473310000000000,True,Collection[4],URSS,2,null,null,null
31675,TypeUnitController,null,2034010000000000,8276310000000000,True,Collection[4],URSS,2,null,null,null
31682,TypeUnitController,null,2034010000000000,8EA05D0C00000000,True,Collection[4],URSS,2,null,null,null
31688,TypeUnitController,null,A9DCC8F702000000,8B965595A05D0C00,True,Collection[4],FIN,2,null,null,null
31693,TypeUnitController,null,2034010000000000,9AA05D0C00000000,True,Collection[4],URSS,2,null,null,null
31700,TypeUnitController,7,34AA72B47C2F0000,A2A05D0C00000000,True,Collection[4],FIN,2,null,null,null
31705,TypeUnitController,null,2034010000000000,B30B09DAC5000000,True,Collection[4],FIN,2,null,null,null
31710,TypeUnitController,null,2034010000000000,82D609DAC5000000,True,Collection[4],RDA,2,null,null,null
31715,TypeUnitController,null,2034010000000000,8BC30D5A27681703,True,Collection[4],RDA,2,null,null,null
31720,TypeUnitController,null,A9DCC8F702000000,95A05D0C00000000,True,Collection[4],URSS,2,null,null,null
31725,TypeUnitController,7,34AA72B47C2F0000,14E509DAC5000000,True,Collection[4],FIN,2,null,null,null
31730,TypeUnitController,4,F06C7ABBD9000000,4672DC272D681703,True,Collection[4],URSS,2,null,null,null
31737,TypeUnitController,null,2034010000000000,8376310000000000,True,Collection[4],URSS,2,null,null,null
31744,TypeUnitController,null,2034010000000000,38EECA3436681703,True,Collection[4],RDA,2,null,null,null
31749,TypeUnitController,null,2034010000000000,CEA05D0C00000000,True,Collection[4],URSS,2,null,null,null
31755,TypeUnitController,null,2034010000000000,B30B0DDAC5000000,True,Collection[4],FIN,2,null,null,null
31760,TypeUnitController,null,2034010000000000,8922DC273D681703,True,Collection[4],URSS,2,null,null,null
31765,TypeUnitController,null,2034010000000000,8476310000000000,True,Collection[4],URSS,2,null,null,null
31772,TypeUnitController,25,F94DD7B5DE010000,9E76310000000000,True,Collection[4],URSS,2,null,null,null
31780,TypeUnitController,null,2034010000000000,1526681703000000,True,Collection[4],NK,2,null,null,null
31785,TypeUnitController,23,1D675D0000000000,15260C1703000000,True,Collection[4],NK,null,null,null,null
31790,TypeUnitController,23,1D675D0000000000,57315C0C00000000,True,Collection[4],POL,null,null,null,null
31796,TypeUnitController,23,1D675D0000000000,93D414C3C5000000,True,Collection[4],CHI,null,null,null,null
31802,TypeUnitController,23,1D675D0000000000,15560C1703000000,True,Collection[4],NK,null,null,null,null
31807,TypeUnitController,12,31EAB6EA9E2F0000,9995690298310000,True,Collection[4],YUG,2,null,null,null
31817,TypeUnitController,11,31EAB6EA6E2E0000,0498310000000000,True,Collection[4],YUG,5,null,null,null
31823,TypeUnitController,11,31EAB6EA6E2E0000,0101660C00000000,True,Collection[4],YUG,5,null,null,null
31828,TypeUnitController,10,8DB6000000000000,4772811903000000,True,Collection[4],YUG,2,null,null,null
31835,TypeUnitController,25,F94DD7B5DE010000,B899ABB0C9811903,True,Collection[4],YUG,2,null,null,null
31842,TypeUnitController,7,34AA72B47C2F0000,26FCAB7307FE1A03,True,Collection[4],TCH,2,null,null,null
31848,TypeUnitController,7,34AA72B47C2F0000,C2E5700C00000000,True,Collection[4],POL,2,null,null,null
31854,TypeUnitController,12,31EAB6EA9E2F0000,0442490200000000,True,Collection[4],CHI,2,null,null,null
31861,TypeUnitController,7,34AA72B47C2F0000,C3E5700C00000000,True,Collection[4],URSS,2,null,null,null
31867,TypeUnitController,null,A9DCC8F702000000,DF70391C03000000,True,Collection[4],URSS,2,null,null,null
31871,TypeUnitController,null,A9DCC8F702000000,74AE7BDF70391C03,True,null,URSS,2,null,null,null
31876,TypeUnitController,12,31EAB6EA9E2F0000,173CD3D570391C03,True,Collection[4],URSS,2,null,null,null
31882,TypeUnitController,12,31EAB6EA9E2F0000,3A3CD3D570391C03,True,Collection[4],URSS,2,null,null,null
31887,TypeUnitController,12,31EAB6EA9E2F0000,177EEBF04C57C305,True,Collection[4],TCH,2,null,null,null
31892,TypeUnitController,12,31EAB6EA9E2F0000,9709E7BA1F9BD700,True,Collection[4],POL,2,null,null,null
31897,TypeUnitController,12,31EAB6EA9E2F0000,9A09E7BA1F9BD700,True,Collection[4],URSS,2,null,null,null
31902,TypeUnitController,7,34AA72B47C2F0000,AC3E0E97C3310000,True,Collection[4],YUG,2,null,null,null
31907,TypeUnitController,7,34AA72B47C2F0000,5DC77DC4E5700C00,True,Collection[4],URSS,2,null,null,null
31912,TypeUnitController,7,34AA72B47C2F0000,15265C0EC7000000,True,Collection[4],NK,2,null,null,null
31917,TypeUnitController,12,31EAB6EA9E2F0000,9809E7BA1F9BD700,True,Collection[4],NK,2,null,null,null
31922,TypeUnitController,12,31EAB6EA9E2F0000,BA1F9BD770391C03,True,Collection[4],YUG,2,null,null,null
31929,TypeUnitController,7,34AA72B47C2F0000,15365C0EC7000000,True,Collection[4],NK,2,null,null,null
31934,TypeUnitController,null,38EECAE602000000,15262CD6C3791D00,True,Collection[4],NK,5,null,null,null
31941,TypeUnitController,null,38EECAE602000000,827AE7DD70391C03,True,Collection[4],POL,5,null,null,null
31946,TypeUnitController,null,38EECAE602000000,B17AE7DD70391C03,True,Collection[4],URSS,5,null,null,null
31951,TypeUnitController,7,34AA72B47C2F0000,C2C5310000000000,True,Collection[4],URSS,2,null,null,null
31956,TypeUnitController,7,34AA72B47C2F0000,9570710C00000000,True,Collection[4],POL,2,null,null,null
31961,TypeUnitController,10,8DB6000000000000,41C1790C00000000,True,Collection[4],POL,2,null,null,null
31968,TypeUnitController,7,34AA72B47C2F0000,4B50701E03000000,True,Collection[4],POL,2,null,null,null
31974,TypeUnitController,10,8DB6000000000000,4C50701E03000000,True,Collection[4],RDA,2,null,null,null
31980,TypeUnitController,14,E96CCA32DD000000,A90EBB5A50701E03,True,Collection[4],ISR,2,null,null,null
31986,TypeUnitController,7,34AA72B47C2F0000,8C161C9CC7000000,True,Collection[4],RDA,2,null,null,null
31991,TypeUnitController,10,8DB6000000000000,B30B315A70701E03,True,Collection[4],FIN,2,null,null,null
31996,TypeUnitController,null,2034010000000000,A4161C9CC7000000,True,Collection[4],URSS,2,null,null,null
32001,TypeUnitController,null,2034010000000000,01C2790C00000000,True,Collection[4],URSS,2,null,null,null
32008,TypeUnitController,null,A9DCC8F702000000,5580701E03000000,True,Collection[4],URSS,2,null,null,null
32014,TypeUnitController,6,F45DA71E00000000,746CB66480701E03,True,Collection[4],URSS,2,null,null,null
32020,TypeUnitController,null,2034010000000000,41C2790C00000000,True,Collection[4],URSS,2,null,null,null
32026,TypeUnitController,null,2034010000000000,15B60409E7310000,True,Collection[4],NK,2,null,null,null
32031,TypeUnitController,null,2034010000000000,5DC77D4B90701E03,True,Collection[4],URSS,2,null,null,null
32036,TypeUnitController,null,2034010000000000,5DC77D81C2790C00,True,Collection[4],URSS,2,null,null,null
32042,TypeUnitController,null,2034010000000000,5DC77D1EE7310000,True,Collection[4],URSS,2,null,null,null
32049,TypeUnitController,25,F94DD7B5DE010000,C3E769E433180000,True,Collection[4],URSS,2,null,null,null
32056,TypeUnitController,25,F94DD7B5DE010000,C5E769E433180000,True,Collection[4],URSS,2,null,null,null
32061,TypeUnitController,10,8DB6000000000000,5C370D86C0790C00,True,Collection[4],ISR,2,null,null,null
32068,TypeUnitController,10,8DB6000000000000,1536180000000000,True,Collection[4],NK,2,null,null,null
32073,TypeUnitController,11,31EAB6EA6E2E0000,57E30D86C0790C00,True,Collection[4],ISR,5,null,null,null
32079,TypeUnitController,7,34AA72B47C2F0000,15B60405E7310000,True,Collection[4],NK,2,null,null,null
32084,TypeUnitController,10,8DB6000000000000,81C1790C00000000,True,Collection[4],FIN,2,null,null,null
32091,TypeUnitController,10,8DB6000000000000,15566981C1010000,True,Collection[4],NK,2,null,null,null
32096,TypeUnitController,null,A9DCC8F702000000,13380606E7310000,True,Collection[4],FIN,2,null,null,null
32101,TypeUnitController,12,31EAB6EA9E2F0000,B1CBBA6060701E03,True,Collection[4],FIN,2,null,null,null
32106,TypeUnitController,null,2034010000000000,15C668C1C1790C00,True,Collection[4],NK,2,null,null,null
32111,TypeUnitController,10,8DB6000000000000,15A60507E7310000,True,Collection[4],NK,2,null,null,null
32116,TypeUnitController,10,8DB6000000000000,0EE7310000000000,True,Collection[4],URSS,2,null,null,null
32121,TypeUnitController,null,2034010000000000,397DD29CC3711E03,True,Collection[4],URSS,2,null,null,null
32126,TypeUnitController,null,2034010000000000,BF7AC39D43721E03,True,Collection[4],URSS,2,null,null,null
32132,TypeUnitController,null,2034010000000000,8206320000000000,True,Collection[4],TCH,2,null,null,null
32137,TypeUnitController,null,A9DCC8F702000000,95A0810C00000000,True,Collection[4],TCH,2,null,null,null
32142,TypeUnitController,null,2034010000000000,9AA0810C00000000,True,Collection[4],TCH,2,null,null,null
32147,TypeUnitController,null,2034010000000000,8306320000000000,True,Collection[4],TCH,2,null,null,null
32152,TypeUnitController,null,2034010000000000,47F2EF8306320000,True,Collection[4],TCH,2,null,null,null
32157,TypeUnitController,null,2034010000000000,4B905C1AC8000000,True,Collection[4],YUG,2,null,null,null
32165,TypeUnitController,null,2034010000000000,2E282C4172692003,True,Collection[4],YUG,2,null,null,null
32172,TypeUnitController,null,2034010000000000,77EA828772692003,True,Collection[4],YUG,2,null,null,null
32179,TypeUnitController,null,2034010000000000,8216320000000000,True,Collection[4],POL,2,null,null,null
32184,TypeUnitController,null,2034010000000000,8316320000000000,True,Collection[4],POL,2,null,null,null
32189,TypeUnitController,null,2034010000000000,CEA0850C00000000,True,Collection[4],POL,2,null,null,null
32195,TypeUnitController,14,E96CCA32DD000000,8DD579C110182303,True,Collection[4],CHI,2,null,null,null
32201,TypeUnitController,10,8DB6000000000000,B819ABE96D320000,True,Collection[4],ISR,2,null,null,null
32206,TypeUnitController,17,CBB2CE1300000000,B309DF2603000000,True,Collection[4],ISR,1,D6173D5C19619C07,null,null
32211,TypeUnitController,17,CBB2CE1300000000,B0F99B0C00000000,True,Collection[4],ISR,1,D6173D5C19619C07,null,null
32216,TypeUnitController,19,34AA72EB3C010000,F8ECEA74AA320000,True,Collection[4],ISR,1,D6173D5C19619C07,null,null
32221,TypeUnitController,null,578B2F0000000000,74FFE4AA1BDF2A03,True,Collection[4],FR,null,null,null,null
32228,TypeUnitController,22,B9CBD3527E2F0000,8B309B3003000000,True,Collection[4],SWE,null,null,null,null
32235,TypeUnitController,22,B9CBD3527E2F0000,8D309B3003000000,True,Collection[4],SWE,null,null,null,null
32240,TypeUnitController,7,34AA72B47C2F0000,BB999B7B07FE3503,True,Collection[4],TCH,2,null,null,null
32247,TypeUnitController,25,F94DD7B5DE010000,57D6F86A9C9A3703,True,Collection[4],US,2,null,null,null
32254,TypeUnitController,null,EB3CB12A07000000,26AED6268CA73703,True,Collection[4],YUG,1,D6173D5C19619C07,null,null
32260,TypeUnitController,19,34AA72EB3C010000,B37AB3B89ACE3A03,True,Collection[4],RFA,1,DE644D5719619C07,null,null
32265,TypeUnitController,22,B9CBD3527E2F0000,1CC42DDDB3340000,True,Collection[4],FR,null,null,null,null
32272,TypeUnitController,null,EB3CB12A07000000,93A56946822D0D00,True,Collection[4],CAN,1,5593495D19619C07,null,null
32277,TypeUnitController,null,A8CAADF3143F0000,6B9B9B9A91604B03,True,null,CAN,1,8F37594F19619C07,null,null
32282,TypeUnitController,10,8DB6000000000000,338DBB0CB6340000,True,Collection[4],CAN,2,null,null,null
32289,TypeUnitController,26,EEFCDD667ED31700,4232D3B8CB604B03,True,Collection[4],CAN,null,null,null,null
32296,TypeUnitController,null,A9DDC97403000000,A66EE3CED5604B03,True,Collection[4],CAN,1,D6173D5C19619C07,null,null
32301,TypeUnitController,2,1E73010000000000,EEADE7B3DA604B03,True,Collection[4],CAN,2,null,null,null
32311,TypeUnitController,7,34AA72B47C2F0000,6A4EFB74832D0D00,True,Collection[4],CAN,2,null,null,null
32317,TypeUnitController,null,A9DDD57A374F0000,B5DEA9B70B614B03,True,Collection[4],CAN,1,D6173D5C19619C07,null,null
32322,TypeUnitController,15,7E5CD77A07000000,216849D8D2000000,True,Collection[4],CAN,2,null,null,null
32328,TypeUnitController,14,E96CCA32DD000000,5A83BB793C614B03,True,Collection[4],CAN,2,null,null,null
32334,TypeUnitController,8,338DAA1C00000000,6887BB793C614B03,True,Collection[4],CAN,2,null,null,null
32339,TypeUnitController,12,31EAB6EA9E2F0000,CBE7818B852D0D00,True,Collection[4],CAN,2,null,null,null
32347,TypeUnitController,2,1E73010000000000,CF3534B46A614B03,True,Collection[4],CAN,2,null,null,null
32353,TypeUnitController,2,1E73010000000000,4343AB16B6340000,True,Collection[4],CAN,2,null,null,null
32360,TypeUnitController,11,31EAB6EA6E2E0000,A68CC3B779614B03,True,Collection[4],CAN,5,null,null,null
32368,TypeUnitController,19,34AA72EB3C010000,78AED368872D0D00,True,Collection[4],CAN,1,5593495D19619C07,null,null
32374,TypeUnitController,null,2034010000000000,8652481EB6340000,True,Collection[4],CAN,2,null,null,null
32381,TypeUnitController,null,EB3CB12A07000000,6ABCBA9C914C5203,True,Collection[4],CHI,1,D6173D5C19619C07,null,null
32386,TypeUnitController,null,EB3CB12A07000000,B37B9B57A04C5203,True,Collection[4],CHI,1,5593495D19619C07,null,null
32391,TypeUnitController,21,7586AA7507000000,E94DF35DA04C5203,True,Collection[4],CHI,1,8F37594F19619C07,null,null
32396,TypeUnitController,null,A9DDC97403000000,A66EE3CED54C5203,True,Collection[4],CHI,1,D6173D5C19619C07,null,null
32401,TypeUnitController,17,CBB2CE1300000000,8B814993D4000000,True,Collection[4],CHI,1,D6173D5C19619C07,null,null
32406,TypeUnitController,17,CBB2CE1300000000,8C814993D4000000,True,Collection[4],CHI,1,D6173D5C19619C07,null,null
32411,TypeUnitController,null,EB3CB12A07000000,B83ABBB7794D5203,True,Collection[4],CHI,1,5593495D19619C07,null,null
32416,TypeUnitController,11,31EAB6EA6E2E0000,4942461A00000000,True,Collection[4],CHI,5,null,null,null
32423,TypeUnitController,17,CBB2CE1300000000,42B84D5203000000,True,Collection[4],CHI,1,D6173D5C19619C07,null,null
32428,TypeUnitController,19,34AA72EB3C010000,F8ADB2B3C94D5203,True,Collection[4],CHI,1,5593495D19619C07,null,null
32433,TypeUnitController,null,EB3CB12A07000000,EA7EABB8CA4D5203,True,Collection[4],CHI,1,DE644D5719619C07,null,null
32439,TypeUnitController,null,EB3CB12A07000000,AAACC6ABCB4D5203,True,Collection[4],CHI,1,D6173D5C19619C07,null,null
32444,TypeUnitController,20,2E3B3FEBEC020000,F8ADD6B5D94D5203,True,Collection[4],CHI,1,D6173D5C19619C07,null,null
32449,TypeUnitController,21,7586AA7507000000,E94DF3DD24350000,True,Collection[4],CHI,1,8F37594F19619C07,null,null
32454,TypeUnitController,null,A9DDD57A374F0000,6A3EEB12EC4D5203,True,Collection[4],CHI,1,D6173D5C19619C07,null,null
32459,TypeUnitController,null,A9DDD57A374F0000,462255DE24350000,True,Collection[4],CHI,1,D6173D5C19619C07,null,null
32464,TypeUnitController,null,B027DF0B00000000,4C4088D7E25C0D00,True,Collection[4],FR,2,null,null,null
32472,TypeUnitController,null,A9DCC8F702000000,15D6688B73350000,True,Collection[4],NK,2,null,null,null
32477,TypeUnitController,14,E96CCA32DD000000,52330803C5385703,True,Collection[4],CHI,2,null,null,null
32481,TypeUnitController,null,B027DF0B00000000,EEADE7B3DA385703,True,Collection[4],DAN,2,null,null,null
